station,valid,tmpf,drct,sped,alti,p01i,vsby
EWR,2025-06-10 19:51,72.00,240.00,10.35,29.86,0.00,10.00
EWR,2025-06-10 20:09,75.00,220.00,6.90,29.85,0.00,10.00
EWR,2025-06-10 20:51,77.00,240.00,8.05,29.85,0.00,10.00
EWR,2025-06-10 21:51,78.00,230.00,11.50,29.85,0.00,10.00
EWR,2025-06-10 22:51,78.00,210.00,10.35,29.86,0.00,10.00
EWR,2025-06-10 23:51,77.00,170.00,8.05,29.86,0.00,10.00
EWR,2025-06-11 00:51,77.00,220.00,9.20,29.89,0.00,10.00
EWR,2025-06-11 01:51,76.00,270.00,4.60,29.93,0.00,10.00
EWR,2025-06-11 02:51,73.00,0.00,0.00,29.94,0.00,10.00
EWR,2025-06-11 03:51,73.00,240.00,4.60,29.96,0.00,10.00
EWR,2025-06-11 04:51,73.00,270.00,6.90,29.97,0.00,10.00
EWR,2025-06-11 05:51,71.00,150.00,3.45,29.99,0.00,10.00
EWR,2025-06-11 06:51,68.00,230.00,5.75,30.00,0.00,10.00
EWR,2025-06-11 07:51,68.00,0.00,0.00,30.01,0.00,10.00
EWR,2025-06-11 08:51,66.00,0.00,0.00,30.02,0.00,10.00
EWR,2025-06-11 09:51,66.00,360.00,4.60,30.03,0.00,10.00
EWR,2025-06-11 10:51,68.00,340.00,5.75,30.05,0.00,10.00
EWR,2025-06-11 11:51,73.00,0.00,0.00,30.06,0.00,10.00
EWR,2025-06-11 12:51,76.00,M,4.60,30.07,0.00,10.00
EWR,2025-06-11 13:51,80.00,270.00,6.90,30.07,0.00,10.00
EWR,2025-06-11 14:51,80.00,280.00,10.35,30.07,0.00,10.00
EWR,2025-06-11 15:51,82.00,260.00,10.35,30.06,0.00,10.00
EWR,2025-06-11 16:51,84.00,240.00,8.05,30.07,0.00,10.00
EWR,2025-06-11 17:51,85.00,240.00,13.80,30.05,0.00,10.00
EWR,2025-06-11 18:51,84.00,220.00,14.95,30.05,0.00,10.00
EWR,2025-06-11 19:51,85.00,240.00,11.50,30.03,0.00,10.00
EWR,2025-06-11 20:51,85.00,240.00,14.95,30.02,0.00,10.00
EWR,2025-06-11 21:51,84.00,230.00,13.80,30.02,0.00,10.00
EWR,2025-06-11 22:51,84.00,250.00,13.80,30.01,0.00,10.00
EWR,2025-06-11 23:51,82.00,230.00,14.95,30.02,0.00,10.00
EWR,2025-06-12 00:51,80.00,240.00,11.50,30.03,0.00,10.00
EWR,2025-06-12 01:51,79.00,220.00,10.35,30.04,0.00,10.00
EWR,2025-06-12 02:51,77.00,220.00,9.20,30.04,0.00,10.00
EWR,2025-06-12 03:51,75.00,200.00,9.20,30.03,0.00,10.00
EWR,2025-06-12 04:51,73.00,230.00,8.05,30.03,0.00,10.00
EWR,2025-06-12 05:51,71.00,230.00,8.05,30.03,0.00,10.00
EWR,2025-06-12 06:51,71.00,220.00,9.20,30.02,0.00,10.00
EWR,2025-06-12 07:51,69.00,220.00,5.75,30.02,0.00,10.00
EWR,2025-06-12 08:51,69.00,220.00,6.90,30.01,0.00,10.00
EWR,2025-06-12 09:51,69.00,230.00,9.20,30.02,0.00,10.00
EWR,2025-06-12 10:51,71.00,220.00,9.20,30.03,0.00,10.00
EWR,2025-06-12 11:51,74.00,220.00,10.35,30.03,0.00,10.00
EWR,2025-06-12 12:51,78.00,240.00,11.50,30.03,0.00,10.00
EWR,2025-06-12 13:51,81.00,220.00,9.20,30.03,0.00,10.00
EWR,2025-06-12 14:51,85.00,250.00,11.50,30.03,0.00,10.00
EWR,2025-06-12 15:51,87.00,240.00,14.95,30.02,0.00,10.00
EWR,2025-06-12 16:51,89.00,240.00,12.65,30.02,0.00,10.00
EWR,2025-06-12 17:51,89.00,220.00,6.90,30.00,0.00,10.00
EWR,2025-06-12 18:51,91.00,260.00,14.95,29.98,0.00,10.00
EWR,2025-06-12 19:51,91.00,250.00,14.95,29.97,0.00,10.00
EWR,2025-06-12 20:51,91.00,270.00,16.10,29.98,0.00,10.00
EWR,2025-06-12 21:51,90.00,270.00,13.80,29.96,0.00,10.00
EWR,2025-06-12 22:51,89.00,310.00,11.50,29.97,0.00,10.00
EWR,2025-06-12 23:01,87.00,320.00,12.65,29.97,0.00,10.00
EWR,2025-06-12 23:51,86.00,310.00,10.35,29.98,0.00,10.00
EWR,2025-06-13 00:51,85.00,310.00,8.05,29.99,0.00,10.00
EWR,2025-06-13 01:51,84.00,310.00,6.90,30.00,0.00,10.00
EWR,2025-06-13 02:51,81.00,350.00,11.50,30.02,0.00,10.00
EWR,2025-06-13 03:51,78.00,20.00,8.05,30.03,0.00,10.00
EWR,2025-06-13 04:51,78.00,360.00,10.35,30.04,0.00,10.00
EWR,2025-06-13 05:51,76.00,10.00,5.75,30.06,0.00,10.00
EWR,2025-06-13 06:51,76.00,350.00,13.80,30.06,0.00,10.00
EWR,2025-06-13 07:51,74.00,360.00,10.35,30.06,0.00,10.00
EWR,2025-06-13 08:51,72.00,20.00,10.35,30.07,0.00,10.00
EWR,2025-06-13 09:51,70.00,20.00,8.05,30.09,0.00,10.00
EWR,2025-06-13 10:51,72.00,40.00,6.90,30.11,0.00,10.00
EWR,2025-06-13 11:51,73.00,20.00,6.90,30.14,0.00,10.00
EWR,2025-06-13 12:51,74.00,70.00,3.45,30.14,0.00,10.00
EWR,2025-06-13 13:51,76.00,M,3.45,30.14,0.00,10.00
EWR,2025-06-13 14:51,77.00,M,6.90,30.14,0.00,10.00
EWR,2025-06-13 15:51,78.00,M,5.75,30.12,0.00,10.00
EWR,2025-06-13 16:51,80.00,M,5.75,30.12,0.00,10.00
EWR,2025-06-13 17:51,78.00,170.00,11.50,30.12,0.00,10.00
EWR,2025-06-13 18:51,78.00,M,6.90,30.12,0.00,10.00
EWR,2025-06-13 19:51,77.00,100.00,6.90,30.10,0.00,10.00
EWR,2025-06-13 20:51,77.00,170.00,6.90,30.10,0.00,10.00
EWR,2025-06-13 21:51,75.00,150.00,9.20,30.09,0.00,10.00
EWR,2025-06-13 22:51,74.00,110.00,9.20,30.09,0.00,10.00
EWR,2025-06-13 23:51,72.00,150.00,5.75,30.10,0.00,10.00
EWR,2025-06-14 00:51,70.00,130.00,8.05,30.10,0.00,10.00
EWR,2025-06-14 01:51,70.00,120.00,6.90,30.10,0.00,10.00
EWR,2025-06-14 02:51,69.00,80.00,4.60,30.09,0.00,10.00
EWR,2025-06-14 03:51,70.00,0.00,0.00,30.09,0.00,10.00
EWR,2025-06-14 04:51,70.00,110.00,3.45,30.09,0.00,10.00
EWR,2025-06-14 05:51,70.00,60.00,6.90,30.07,0.00,10.00
EWR,2025-06-14 06:51,70.00,50.00,10.35,30.05,0.00,10.00
EWR,2025-06-14 07:51,67.00,30.00,10.35,30.05,T,10.00
EWR,2025-06-14 08:51,66.00,30.00,10.35,30.05,T,9.00
EWR,2025-06-14 09:51,65.00,20.00,10.35,30.06,T,9.00
EWR,2025-06-14 10:51,65.00,10.00,11.50,30.08,T,9.00
EWR,2025-06-14 11:51,64.00,20.00,14.95,30.06,0.05,8.00
EWR,2025-06-14 12:51,64.00,30.00,11.50,30.06,T,9.00
EWR,2025-06-14 13:51,65.00,30.00,9.20,30.06,T,9.00
EWR,2025-06-14 14:37,63.00,30.00,11.50,30.07,0.02,3.00
EWR,2025-06-14 14:51,62.00,30.00,10.35,30.07,0.07,3.00
EWR,2025-06-14 15:22,62.00,20.00,12.65,30.07,T,6.00
EWR,2025-06-14 15:43,63.00,20.00,10.35,30.07,T,3.00
EWR,2025-06-14 15:51,63.00,10.00,11.50,30.08,T,3.00
EWR,2025-06-14 16:51,63.00,30.00,9.20,30.07,0.07,3.00
EWR,2025-06-14 17:51,63.00,20.00,9.20,30.08,0.04,3.00
EWR,2025-06-14 18:51,64.00,50.00,5.75,30.08,0.03,3.00
EWR,2025-06-14 19:51,65.00,50.00,8.05,30.08,0.04,3.00
EWR,2025-06-14 20:51,64.00,60.00,8.05,30.07,0.01,7.00
EWR,2025-06-14 21:39,65.00,70.00,4.60,30.07,T,9.00
EWR,2025-06-14 21:51,65.00,50.00,4.60,30.08,T,9.00
EWR,2025-06-14 22:51,65.00,40.00,10.35,30.08,0.00,10.00
EWR,2025-06-14 23:51,64.00,50.00,13.80,30.10,0.00,10.00
EWR,2025-06-15 00:51,63.00,50.00,11.50,30.12,0.00,10.00
EWR,2025-06-15 01:51,63.00,60.00,8.05,30.14,0.00,10.00
EWR,2025-06-15 02:51,62.00,60.00,11.50,30.15,0.00,10.00
EWR,2025-06-15 03:51,62.00,80.00,5.75,30.16,0.00,10.00
EWR,2025-06-15 04:51,62.00,70.00,5.75,30.16,0.00,10.00
EWR,2025-06-15 05:51,61.00,90.00,6.90,30.15,0.00,10.00
EWR,2025-06-15 06:33,61.00,60.00,6.90,30.15,0.00,10.00
EWR,2025-06-15 06:51,61.00,40.00,9.20,30.14,0.00,10.00
EWR,2025-06-15 07:51,60.00,40.00,5.75,30.13,0.00,10.00
EWR,2025-06-15 08:51,61.00,60.00,8.05,30.13,0.00,10.00
EWR,2025-06-15 09:51,60.00,40.00,8.05,30.14,T,8.00
EWR,2025-06-15 10:51,61.00,40.00,4.60,30.16,T,10.00
EWR,2025-06-15 11:09,61.00,60.00,6.90,30.15,T,8.00
EWR,2025-06-15 11:36,60.00,10.00,9.20,30.16,T,4.00
EWR,2025-06-15 11:51,59.00,30.00,6.90,30.16,0.01,3.00
EWR,2025-06-15 12:10,59.00,10.00,5.75,30.16,0.01,2.00
EWR,2025-06-15 12:51,60.00,20.00,5.75,30.17,0.05,2.00
EWR,2025-06-15 13:05,60.00,30.00,5.75,30.16,T,5.00
EWR,2025-06-15 13:34,61.00,60.00,4.60,30.17,T,6.00
EWR,2025-06-15 13:51,62.00,80.00,5.75,30.17,T,8.00
EWR,2025-06-15 14:51,62.00,M,4.60,30.17,T,9.00
EWR,2025-06-15 15:20,62.00,50.00,4.60,30.18,T,3.00
EWR,2025-06-15 15:46,62.60,50.00,5.75,30.18,0.02,2.50
EWR,2025-06-15 15:51,61.00,60.00,5.75,30.18,0.02,2.50
EWR,2025-06-15 16:04,61.00,40.00,3.45,30.18,0.01,2.50
EWR,2025-06-15 16:51,62.00,40.00,6.90,30.18,0.05,2.50
EWR,2025-06-15 17:27,62.00,30.00,6.90,30.18,0.03,5.00
EWR,2025-06-15 17:37,62.00,50.00,5.75,30.18,0.03,5.00
EWR,2025-06-15 17:51,62.00,40.00,6.90,30.17,0.03,7.00
EWR,2025-06-15 18:51,64.00,30.00,4.60,30.16,0.00,9.00
EWR,2025-06-15 19:51,63.00,40.00,3.45,30.16,T,7.00
EWR,2025-06-15 20:51,64.00,M,4.60,30.15,T,5.00
EWR,2025-06-15 21:51,63.00,130.00,6.90,30.14,T,7.00
EWR,2025-06-15 22:51,62.00,140.00,4.60,30.15,0.01,4.00
EWR,2025-06-15 23:15,62.00,130.00,3.45,30.14,0.01,4.00
EWR,2025-06-15 23:51,61.00,130.00,4.60,30.16,0.02,5.00
EWR,2025-06-16 00:51,61.00,110.00,3.45,30.17,T,9.00
EWR,2025-06-16 01:51,61.00,140.00,3.45,30.18,0.00,10.00
EWR,2025-06-16 02:44,62.00,0.00,0.00,30.17,0.00,10.00
EWR,2025-06-16 02:51,62.00,0.00,0.00,30.17,0.00,10.00
EWR,2025-06-16 03:30,62.00,0.00,0.00,30.17,0.00,10.00
EWR,2025-06-16 03:51,62.00,0.00,0.00,30.17,0.00,10.00
EWR,2025-06-16 04:51,62.00,40.00,3.45,30.15,0.00,8.00
EWR,2025-06-16 05:25,62.00,0.00,0.00,30.16,0.00,10.00
EWR,2025-06-16 05:51,63.00,0.00,0.00,30.15,0.00,10.00
EWR,2025-06-16 06:51,63.00,60.00,4.60,30.14,0.00,10.00
EWR,2025-06-16 07:51,63.00,30.00,3.45,30.13,0.00,10.00
EWR,2025-06-16 08:51,63.00,40.00,5.75,30.13,0.00,10.00
EWR,2025-06-16 09:51,63.00,30.00,5.75,30.12,0.00,10.00
EWR,2025-06-16 10:38,64.00,30.00,6.90,30.13,0.00,10.00
EWR,2025-06-16 10:51,64.00,40.00,6.90,30.13,0.00,10.00
EWR,2025-06-16 11:51,64.00,40.00,8.05,30.14,T,7.00
EWR,2025-06-16 12:01,63.00,40.00,6.90,30.14,T,2.50
EWR,2025-06-16 12:51,63.00,30.00,8.05,30.15,T,2.50
EWR,2025-06-16 13:51,63.00,40.00,8.05,30.15,0.01,2.50
EWR,2025-06-16 14:51,63.00,40.00,9.20,30.15,T,2.50
EWR,2025-06-16 15:51,65.00,40.00,6.90,30.15,T,2.50
EWR,2025-06-16 16:08,65.00,60.00,5.75,30.15,T,3.00
EWR,2025-06-16 16:51,65.00,60.00,6.90,30.15,T,7.00
EWR,2025-06-16 17:51,65.00,60.00,6.90,30.14,T,3.00
EWR,2025-06-16 18:51,67.00,70.00,3.45,30.12,T,9.00
EWR,2025-06-16 19:51,69.00,110.00,4.60,30.11,0.00,10.00
EWR,2025-06-16 20:51,69.00,130.00,5.75,30.09,0.00,10.00
EWR,2025-06-16 21:51,69.00,100.00,5.75,30.08,0.00,10.00
EWR,2025-06-16 22:51,69.00,100.00,6.90,30.08,0.00,10.00
EWR,2025-06-16 23:51,68.00,100.00,6.90,30.08,0.00,10.00
EWR,2025-06-17 00:51,67.00,100.00,5.75,30.08,0.00,10.00
EWR,2025-06-17 01:43,67.00,80.00,3.45,30.09,T,10.00
EWR,2025-06-17 01:51,66.00,100.00,3.45,30.09,T,8.00
EWR,2025-06-17 02:39,65.00,20.00,3.45,30.09,0.05,5.00
EWR,2025-06-17 02:51,65.00,20.00,3.45,30.09,0.05,3.00
EWR,2025-06-17 03:26,64.00,20.00,4.60,30.08,0.03,2.00
EWR,2025-06-17 03:51,64.00,360.00,4.60,30.08,0.05,2.00
EWR,2025-06-17 03:59,64.00,10.00,5.75,30.08,T,2.00
EWR,2025-06-17 04:51,64.00,20.00,6.90,30.06,0.01,2.00
EWR,2025-06-17 05:51,63.00,20.00,6.90,30.06,0.01,2.00
EWR,2025-06-17 06:51,64.00,30.00,4.60,30.05,0.00,2.00
EWR,2025-06-17 07:51,64.00,0.00,0.00,30.05,0.00,2.00
EWR,2025-06-17 08:51,64.00,20.00,3.45,30.05,0.01,2.00
EWR,2025-06-17 09:51,64.00,40.00,3.45,30.04,0.03,2.00
EWR,2025-06-17 10:51,65.00,70.00,3.45,30.05,T,2.00
EWR,2025-06-17 11:51,65.00,70.00,4.60,30.05,0.00,2.00
EWR,2025-06-17 12:51,66.00,90.00,4.60,30.06,0.00,2.00
EWR,2025-06-17 13:51,66.00,60.00,4.60,30.05,T,2.00
EWR,2025-06-17 14:51,67.00,90.00,4.60,30.06,T,2.00
EWR,2025-06-17 15:51,66.00,M,3.45,30.06,T,2.00
EWR,2025-06-17 16:51,67.00,130.00,5.75,30.05,T,2.00
EWR,2025-06-17 17:51,67.00,110.00,4.60,30.04,T,2.00
EWR,2025-06-17 18:51,66.00,190.00,4.60,30.04,T,2.00
EWR,2025-06-17 19:51,69.00,90.00,4.60,30.02,T,2.00
EWR,2025-06-17 20:02,69.00,100.00,4.60,30.02,0.00,2.00
EWR,2025-06-17 20:10,68.00,100.00,4.60,30.02,0.00,7.00
EWR,2025-06-17 20:51,69.00,60.00,4.60,30.01,0.00,8.00
EWR,2025-06-17 21:31,71.00,M,5.75,30.00,0.00,9.00
EWR,2025-06-17 21:51,70.00,M,4.60,30.00,0.00,10.00
EWR,2025-06-17 22:51,70.00,M,4.60,30.00,0.00,10.00
EWR,2025-06-17 23:51,69.00,90.00,4.60,29.99,0.00,10.00
EWR,2025-06-18 00:51,68.00,130.00,5.75,29.99,0.00,10.00
EWR,2025-06-18 01:15,68.00,110.00,3.45,29.99,0.00,10.00
EWR,2025-06-18 01:51,68.00,100.00,4.60,29.99,0.00,10.00
EWR,2025-06-18 02:51,67.00,150.00,3.45,29.99,T,10.00
EWR,2025-06-18 03:24,66.00,120.00,3.45,29.98,0.00,7.00
EWR,2025-06-18 03:51,66.00,M,3.45,29.99,T,5.00
EWR,2025-06-18 03:55,66.00,100.00,3.45,29.99,T,2.50
EWR,2025-06-18 04:51,66.00,90.00,3.45,29.99,0.02,2.50
EWR,2025-06-18 05:51,67.00,0.00,0.00,29.97,T,2.50
EWR,2025-06-18 06:51,67.00,0.00,0.00,29.96,0.00,2.50
EWR,2025-06-18 07:51,67.00,60.00,3.45,29.94,T,2.50
EWR,2025-06-18 08:51,67.00,0.00,0.00,29.94,0.02,2.50
EWR,2025-06-18 09:51,67.00,0.00,0.00,29.94,0.00,2.50
EWR,2025-06-18 10:51,68.00,M,3.45,29.93,0.00,2.50
EWR,2025-06-18 10:58,68.00,110.00,4.60,29.94,0.00,1.00
EWR,2025-06-18 11:51,68.00,M,3.45,29.94,0.00,1.00
EWR,2025-06-18 12:51,69.00,130.00,4.60,29.95,0.00,1.00
EWR,2025-06-18 13:32,70.00,0.00,0.00,29.95,0.00,3.00
EWR,2025-06-18 13:51,71.00,M,3.45,29.95,0.00,3.00
EWR,2025-06-18 14:14,71.00,0.00,0.00,29.95,0.00,7.00
EWR,2025-06-18 14:51,74.00,0.00,0.00,29.95,0.00,9.00
EWR,2025-06-18 15:47,75.20,80.00,4.60,29.94,0.00,9.00
EWR,2025-06-18 15:51,76.00,90.00,5.75,29.93,0.00,9.00
EWR,2025-06-18 16:51,77.00,110.00,3.45,29.93,0.00,9.00
EWR,2025-06-18 17:17,79.00,70.00,5.75,29.92,0.00,9.00
EWR,2025-06-18 17:29,80.00,M,4.60,29.92,0.00,9.00
EWR,2025-06-18 17:51,81.00,60.00,4.60,29.91,0.00,9.00
EWR,2025-06-18 18:51,84.00,M,M,29.88,0.00,8.00
EWR,2025-06-18 18:56,84.00,180.00,3.45,29.87,0.00,8.00
EWR,2025-06-18 19:51,85.00,60.00,8.05,29.85,0.00,10.00
EWR,2025-06-18 20:51,86.00,130.00,5.75,29.84,0.00,10.00
EWR,2025-06-18 21:51,80.00,150.00,8.05,29.86,0.00,10.00
EWR,2025-06-18 22:51,78.00,160.00,6.90,29.84,0.00,10.00
EWR,2025-06-18 23:51,77.00,110.00,4.60,29.85,T,10.00
EWR,2025-06-19 00:51,75.00,0.00,0.00,29.86,T,10.00
EWR,2025-06-19 01:51,75.00,0.00,0.00,29.87,0.00,10.00
EWR,2025-06-19 02:51,75.00,0.00,0.00,29.86,0.00,10.00
EWR,2025-06-19 03:51,74.00,0.00,0.00,29.86,0.00,10.00
EWR,2025-06-19 04:51,72.00,0.00,0.00,29.84,0.00,7.00
EWR,2025-06-19 05:51,72.00,160.00,4.60,29.82,0.00,8.00
EWR,2025-06-19 06:51,72.00,210.00,5.75,29.84,0.00,7.00
EWR,2025-06-19 07:51,73.00,200.00,5.75,29.84,0.00,7.00
EWR,2025-06-19 08:51,74.00,230.00,8.05,29.84,0.00,7.00
EWR,2025-06-19 09:32,74.00,220.00,6.90,29.84,0.00,5.00
EWR,2025-06-19 09:51,74.00,220.00,5.75,29.84,0.00,5.00
EWR,2025-06-19 10:51,76.00,220.00,4.60,29.85,0.00,8.00
EWR,2025-06-19 11:51,79.00,210.00,8.05,29.85,0.00,9.00
EWR,2025-06-19 12:51,84.00,240.00,9.20,29.85,0.00,10.00
EWR,2025-06-19 13:51,87.00,240.00,12.65,29.82,0.00,10.00
EWR,2025-06-19 14:51,90.00,250.00,12.65,29.82,0.00,10.00
EWR,2025-06-19 15:51,90.00,240.00,13.80,29.79,0.00,10.00
EWR,2025-06-19 16:51,91.00,200.00,17.25,29.77,0.00,10.00
EWR,2025-06-19 17:13,83.00,270.00,10.35,29.78,0.09,7.00
EWR,2025-06-19 17:18,85.00,230.00,8.05,29.77,0.11,7.00
EWR,2025-06-19 17:51,89.00,240.00,11.50,29.76,0.11,10.00
EWR,2025-06-19 17:58,88.00,190.00,12.65,29.75,0.00,10.00
EWR,2025-06-19 18:51,92.00,200.00,11.50,29.72,0.00,10.00
EWR,2025-06-19 18:57,92.00,210.00,12.65,29.72,0.00,10.00
EWR,2025-06-19 19:14,92.00,160.00,11.50,29.71,0.00,10.00
EWR,2025-06-19 19:51,87.00,330.00,8.05,29.71,0.00,10.00
EWR,2025-06-19 20:09,86.00,310.00,13.80,29.71,T,10.00
EWR,2025-06-19 20:26,84.00,280.00,16.10,29.73,T,8.00
EWR,2025-06-19 20:30,81.00,280.00,33.35,29.73,T,2.50
EWR,2025-06-19 20:32,78.00,300.00,32.20,29.73,0.02,1.00
EWR,2025-06-19 20:35,75.00,350.00,32.20,29.76,0.13,0.50
EWR,2025-06-19 20:37,76.00,60.00,12.65,29.71,0.22,0.25
EWR,2025-06-19 20:41,80.00,220.00,4.60,29.72,0.32,8.00
EWR,2025-06-19 20:51,79.00,350.00,10.35,29.70,0.32,10.00
EWR,2025-06-19 21:08,85.00,350.00,3.45,29.69,0.00,10.00
EWR,2025-06-19 21:51,86.00,200.00,5.75,29.69,0.00,10.00
EWR,2025-06-19 22:51,87.00,200.00,3.45,29.69,0.00,10.00
EWR,2025-06-19 23:08,83.00,180.00,20.70,29.70,T,9.00
EWR,2025-06-19 23:30,78.00,240.00,18.40,29.70,T,9.00
EWR,2025-06-19 23:51,77.00,250.00,10.35,29.70,0.01,8.00
EWR,2025-06-19 23:59,77.00,240.00,12.65,29.71,T,10.00
EWR,2025-06-20 00:51,74.00,210.00,16.10,29.71,0.02,10.00
EWR,2025-06-20 01:51,73.00,220.00,14.95,29.72,T,10.00
EWR,2025-06-20 02:51,73.00,230.00,13.80,29.72,0.00,10.00
EWR,2025-06-20 03:51,73.00,240.00,12.65,29.71,0.00,10.00
EWR,2025-06-20 04:51,72.00,230.00,16.10,29.69,0.00,10.00
EWR,2025-06-20 05:51,72.00,230.00,13.80,29.71,0.00,10.00
EWR,2025-06-20 06:51,72.00,290.00,14.95,29.74,0.00,10.00
EWR,2025-06-20 07:51,70.00,270.00,11.50,29.76,0.00,10.00
EWR,2025-06-20 08:51,69.00,260.00,10.35,29.79,0.00,10.00
EWR,2025-06-20 09:51,69.00,260.00,11.50,29.81,0.00,10.00
EWR,2025-06-20 10:51,70.00,270.00,13.80,29.85,0.00,10.00
EWR,2025-06-20 11:51,72.00,280.00,14.95,29.86,0.00,10.00
EWR,2025-06-20 12:51,75.00,280.00,14.95,29.87,0.00,10.00
EWR,2025-06-20 13:51,78.00,270.00,17.25,29.89,0.00,10.00
EWR,2025-06-20 14:51,79.00,280.00,19.55,29.91,0.00,10.00
EWR,2025-06-20 15:51,82.00,290.00,14.95,29.91,0.00,10.00
EWR,2025-06-20 16:51,83.00,280.00,13.80,29.92,0.00,10.00
EWR,2025-06-20 17:51,84.00,280.00,13.80,29.91,0.00,10.00
EWR,2025-06-20 18:51,85.00,270.00,18.40,29.91,0.00,10.00
EWR,2025-06-20 19:51,87.00,260.00,17.25,29.92,0.00,10.00
EWR,2025-06-20 20:51,86.00,250.00,16.10,29.92,0.00,10.00
EWR,2025-06-20 21:51,85.00,250.00,17.25,29.92,0.00,10.00
EWR,2025-06-20 22:51,84.00,250.00,17.25,29.93,0.00,10.00
EWR,2025-06-20 23:51,83.00,260.00,13.80,29.96,0.00,10.00
EWR,2025-06-21 00:51,82.00,260.00,10.35,29.97,0.00,10.00
EWR,2025-06-21 01:51,80.00,240.00,9.20,29.99,0.00,10.00
EWR,2025-06-21 02:51,79.00,230.00,9.20,30.00,0.00,10.00
EWR,2025-06-21 03:51,77.00,240.00,9.20,30.01,0.00,10.00
EWR,2025-06-21 04:51,76.00,230.00,9.20,30.01,0.00,10.00
EWR,2025-06-21 05:51,74.00,240.00,6.90,30.02,0.00,10.00
EWR,2025-06-21 06:51,74.00,280.00,5.75,30.02,0.00,10.00
EWR,2025-06-21 07:51,74.00,280.00,5.75,30.04,0.00,10.00
EWR,2025-06-21 08:51,73.00,0.00,0.00,30.06,0.00,10.00
EWR,2025-06-21 09:51,75.00,290.00,4.60,30.08,0.00,10.00
EWR,2025-06-21 10:51,76.00,290.00,3.45,30.11,0.00,10.00
EWR,2025-06-21 11:51,79.00,310.00,5.75,30.12,0.00,10.00
EWR,2025-06-21 12:51,81.00,350.00,9.20,30.13,0.00,10.00
EWR,2025-06-21 13:51,82.00,0.00,0.00,30.11,0.00,10.00
EWR,2025-06-21 14:51,84.00,0.00,0.00,30.11,0.00,10.00
EWR,2025-06-21 15:51,88.00,240.00,3.45,30.11,0.00,10.00
EWR,2025-06-21 16:51,87.00,230.00,8.05,30.12,0.00,10.00
EWR,2025-06-21 17:51,89.00,210.00,9.20,30.10,0.00,10.00
EWR,2025-06-21 18:51,88.00,M,6.90,30.08,0.00,10.00
EWR,2025-06-21 19:51,91.00,270.00,8.05,30.07,0.00,10.00
EWR,2025-06-21 20:51,90.00,200.00,10.35,30.06,0.00,10.00
EWR,2025-06-21 21:51,90.00,230.00,11.50,30.06,0.00,10.00
EWR,2025-06-21 22:33,89.00,230.00,14.95,30.06,0.00,10.00
EWR,2025-06-21 22:51,89.00,220.00,12.65,30.05,0.00,10.00
EWR,2025-06-21 23:51,88.00,230.00,16.10,30.06,0.00,10.00
EWR,2025-06-22 00:51,86.00,170.00,6.90,30.05,0.00,10.00
EWR,2025-06-22 01:51,86.00,220.00,11.50,30.09,0.00,10.00
EWR,2025-06-22 02:51,85.00,220.00,18.40,30.07,0.00,10.00
EWR,2025-06-22 03:51,83.00,220.00,12.65,30.08,0.00,10.00
EWR,2025-06-22 04:51,82.00,220.00,11.50,30.08,0.00,10.00
EWR,2025-06-22 05:51,80.00,230.00,9.20,30.06,0.00,10.00
EWR,2025-06-22 06:51,79.00,220.00,11.50,30.05,0.00,10.00
EWR,2025-06-22 07:51,79.00,220.00,10.35,30.04,0.00,10.00
EWR,2025-06-22 08:51,78.00,220.00,10.35,30.04,0.00,10.00
EWR,2025-06-22 09:51,76.00,210.00,8.05,30.06,0.00,10.00
EWR,2025-06-22 10:51,77.00,220.00,6.90,30.08,0.00,10.00
EWR,2025-06-22 11:51,76.00,210.00,5.75,30.08,0.00,10.00
EWR,2025-06-22 12:51,76.00,220.00,3.45,30.11,0.00,10.00
EWR,2025-06-22 13:33,75.00,200.00,6.90,30.11,T,10.00
EWR,2025-06-22 13:51,75.00,220.00,5.75,30.11,T,10.00
EWR,2025-06-22 14:51,75.00,210.00,13.80,30.06,0.05,7.00
EWR,2025-06-22 15:51,77.00,260.00,11.50,30.02,0.01,10.00
EWR,2025-06-22 16:51,81.00,250.00,14.95,30.04,0.00,10.00
EWR,2025-06-22 17:51,83.00,270.00,10.35,30.02,0.00,10.00
EWR,2025-06-22 18:51,86.00,240.00,13.80,30.02,0.00,10.00
EWR,2025-06-22 19:51,88.00,290.00,13.80,30.00,0.00,10.00
EWR,2025-06-22 20:51,91.00,270.00,16.10,29.98,0.00,10.00
EWR,2025-06-22 21:51,91.00,280.00,17.25,29.97,0.00,10.00
EWR,2025-06-22 22:51,90.00,260.00,11.50,29.98,0.00,10.00
EWR,2025-06-22 23:51,89.00,230.00,6.90,29.99,0.00,10.00
EWR,2025-06-23 00:51,88.00,240.00,11.50,29.99,0.00,10.00
EWR,2025-06-23 01:51,87.00,240.00,8.05,30.00,0.00,10.00
EWR,2025-06-23 02:51,87.00,260.00,8.05,30.01,0.00,10.00
EWR,2025-06-23 03:51,86.00,290.00,4.60,30.02,0.00,10.00
EWR,2025-06-23 04:51,85.00,30.00,4.60,30.03,0.00,10.00
EWR,2025-06-23 05:51,84.00,220.00,3.45,30.03,0.00,10.00
EWR,2025-06-23 06:51,85.00,260.00,4.60,30.03,0.00,10.00
EWR,2025-06-23 07:51,83.00,230.00,3.45,30.03,0.00,10.00
EWR,2025-06-23 08:51,82.00,40.00,4.60,30.04,0.00,10.00
